ID_Producto,Country,Price,Date,Category
PROD_103,USA,3021.36,2023-05-01,Electronics
PROD_106,USA,218.35,2023-05-01,Home
PROD_101,USA,3691.07,2023-05-01,Electronics
PROD_101,USA,0.0,2023-05-01,Office
PROD_105,USA,2778.71,2023-05-01,Electronics
PROD_109,USA,4444.09,2023-05-01,Home
,USA,1229.99,2023-05-01,Sin Categoría
PROD_100,USA,0.0,2023-05-01,Electronics
PROD_103,USA,2723.21,2023-05-01,Home
PROD_101,Argentina,745.91,2023-05-01,Electronics
PROD_109,USA,177.59,2023-05-01,Electronics
PROD_108,Argentina,3573.3,,Electronics
PROD_103,Argentina,535.03,2023-05-01,Electronics
PROD_106,Sin Definir,2008.77,2023-05-01,Electronics
,Argentina,2949.03,2023-05-01,Home
PROD_104,USA,4197.89,2023-05-01,Electronics
PROD_104,USA,4385.32,2023-05-01,Sin Categoría
,Argentina,3314.2,2023-05-01,Office
PROD_106,USA,1277.11,,Sin Categoría
PROD_106,USA,3865.61,2023-05-01,Home
PROD_107,USA,4788.57,2023-05-01,Home
PROD_107,USA,4310.87,2023-05-01,Electronics
PROD_100,Argentina,1061.74,2023-05-01,Office
PROD_106,Argentina,1222.16,2023-05-01,Home
PROD_107,Argentina,1555.07,2023-05-01,Electronics
PROD_102,USA,4122.67,2023-05-01,Office
PROD_107,Argentina,1638.61,2023-05-01,Office
PROD_101,USA,4931.87,2023-05-01,Sin Categoría
PROD_105,Argentina,1025.26,2023-05-01,Sin Categoría
PROD_110,Argentina,4409.29,,Sin Categoría
,USA,4669.11,2023-05-01,Home
PROD_105,Argentina,192.86,2023-05-01,Home
PROD_104,Argentina,2028.37,2023-05-01,Sin Categoría
,Argentina,3491.57,,Sin Categoría
PROD_100,Argentina,179.31,,Sin Categoría
PROD_102,USA,2935.0,,Electronics
PROD_100,USA,3789.11,,Sin Categoría
PROD_103,Argentina,3470.76,2023-05-01,Sin Categoría
PROD_107,Sin Definir,1331.55,2023-05-01,Home
PROD_109,Argentina,4217.14,,Sin Categoría
PROD_109,USA,2797.84,2023-05-01,Electronics
PROD_103,USA,973.86,2023-05-01,Electronics
PROD_104,Argentina,1479.12,2023-05-01,Electronics
PROD_103,Argentina,1254.9,2023-05-01,Sin Categoría
PROD_106,USA,4617.99,2023-05-01,Electronics
PROD_102,Argentina,0.0,2023-05-01,Office
PROD_101,USA,3611.66,2023-05-01,Electronics
PROD_105,Argentina,2059.72,2023-05-01,Sin Categoría
PROD_100,Argentina,3151.31,2023-05-01,Office
PROD_108,USA,2144.08,2023-05-01,Home
,USA,4872.81,2023-05-01,Electronics
PROD_110,Argentina,3993.22,2023-05-01,Home
PROD_109,Argentina,2011.52,,Sin Categoría
PROD_109,Argentina,2755.33,,Home
PROD_105,Argentina,4198.52,2023-05-01,Office
PROD_110,USA,3096.71,2023-05-01,Electronics
PROD_110,USA,3308.29,2023-05-01,Electronics
,USA,4118.67,2023-05-01,Home
PROD_102,Argentina,3957.55,2023-05-01,Office
PROD_109,Argentina,0.0,2023-05-01,Electronics
PROD_101,Sin Definir,4770.25,2023-05-01,Home
PROD_103,Argentina,1241.75,2023-05-01,Home
PROD_101,USA,833.51,2023-05-01,Sin Categoría
PROD_103,Argentina,0.0,2023-05-01,Electronics
PROD_102,Argentina,226.64,2023-05-01,Home
PROD_105,USA,947.07,2023-05-01,Sin Categoría
PROD_108,USA,1345.62,2023-05-01,Electronics
PROD_105,Argentina,2909.81,2023-05-01,Sin Categoría
PROD_101,USA,805.6,2023-05-01,Sin Categoría
,Argentina,2079.93,2023-05-01,Sin Categoría
PROD_105,Argentina,2634.45,2023-05-01,Home
PROD_110,Sin Definir,4142.57,,Electronics
PROD_101,USA,2987.46,2023-05-01,Electronics
PROD_100,Argentina,4873.27,2023-05-01,Electronics
PROD_107,Sin Definir,1747.26,2023-05-01,Office
,Argentina,546.89,,Sin Categoría
PROD_102,USA,0.0,2023-05-01,Office
PROD_101,USA,4922.46,2023-05-01,Sin Categoría
PROD_109,Sin Definir,3061.47,2023-05-01,Home
PROD_110,Argentina,0.0,2023-05-01,Electronics
PROD_104,Argentina,4643.99,2023-05-01,Electronics
PROD_105,Argentina,0.0,2023-05-01,Electronics
PROD_110,USA,0.0,2023-05-01,Electronics
PROD_110,Argentina,924.31,2023-05-01,Home
PROD_110,Sin Definir,1907.62,2023-05-01,Sin Categoría
PROD_100,Argentina,506.24,2023-05-01,Sin Categoría
PROD_102,USA,3437.04,2023-05-01,Electronics
PROD_106,Sin Definir,1583.19,2023-05-01,Sin Categoría
PROD_106,Argentina,2428.2,2023-05-01,Electronics
PROD_102,USA,3549.4,2023-05-01,Electronics
,Argentina,3705.05,2023-05-01,Electronics
PROD_103,USA,1907.79,2023-05-01,Electronics
PROD_109,USA,0.0,2023-05-01,Home
PROD_110,Argentina,4878.05,2023-05-01,Electronics
PROD_106,USA,1495.59,2023-05-01,Sin Categoría
PROD_107,Argentina,791.26,2023-05-01,Sin Categoría
PROD_103,USA,697.04,2023-05-01,Sin Categoría
PROD_101,USA,1644.26,2023-05-01,Sin Categoría
PROD_101,Argentina,3273.12,2023-05-01,Electronics
PROD_108,USA,1481.2,,Sin Categoría
PROD_106,Argentina,1577.12,2023-05-01,Electronics
PROD_107,Argentina,803.25,2023-05-01,Electronics
PROD_106,Sin Definir,3522.72,2023-05-01,Office
PROD_110,USA,4607.35,2023-05-01,Electronics
PROD_101,Argentina,3834.11,2023-05-01,Electronics
PROD_102,USA,844.27,2023-05-01,Electronics
PROD_109,Sin Definir,1068.22,2023-05-01,Electronics
,Argentina,4195.98,2023-05-01,Electronics
PROD_101,USA,4526.66,2023-05-01,Home
PROD_110,USA,1523.86,2023-05-01,Sin Categoría
PROD_109,Argentina,4117.97,2023-05-01,Sin Categoría
PROD_102,USA,335.11,2023-05-01,Office
,Argentina,325.96,2023-05-01,Electronics
PROD_101,Argentina,1521.01,2023-05-01,Sin Categoría
PROD_100,USA,2427.19,2023-05-01,Sin Categoría
PROD_104,Sin Definir,4703.12,2023-05-01,Electronics
PROD_107,Sin Definir,0.0,2023-05-01,Sin Categoría
PROD_108,Argentina,2286.99,2023-05-01,Electronics
PROD_102,USA,1739.65,2023-05-01,Sin Categoría
PROD_107,Argentina,2693.05,2023-05-01,Sin Categoría
PROD_107,USA,1818.0,2023-05-01,Electronics
PROD_103,USA,4903.61,,Sin Categoría
PROD_105,USA,2402.35,2023-05-01,Electronics
PROD_104,Sin Definir,1951.78,2023-05-01,Office
PROD_110,USA,4774.49,2023-05-01,Electronics
PROD_102,USA,877.4,2023-05-01,Electronics
PROD_103,Argentina,4779.85,,Electronics
PROD_107,Argentina,3456.64,,Sin Categoría
PROD_107,Argentina,4105.97,2023-05-01,Sin Categoría
PROD_103,USA,3534.17,2023-05-01,Electronics
PROD_102,Argentina,893.49,2023-05-01,Home
PROD_105,USA,3177.59,2023-05-01,Sin Categoría
PROD_103,USA,1448.43,2023-05-01,Sin Categoría
PROD_101,Argentina,0.0,2023-05-01,Office
PROD_103,Argentina,1691.71,2023-05-01,Electronics
,Argentina,4727.31,2023-05-01,Electronics
PROD_105,Argentina,3467.83,2023-05-01,Electronics
PROD_108,Argentina,1206.84,2023-05-01,Sin Categoría
,USA,914.83,2023-05-01,Office
PROD_104,USA,1886.01,2023-05-01,Electronics
PROD_101,USA,4388.24,2023-05-01,Electronics
PROD_100,Argentina,2612.68,,Office
PROD_110,USA,678.76,2023-05-01,Electronics
PROD_106,Sin Definir,2787.36,2023-05-01,Electronics
PROD_108,USA,3802.98,2023-05-01,Electronics
PROD_101,USA,2686.92,2023-05-01,Sin Categoría
PROD_106,USA,232.2,,Home
,Argentina,3694.42,2023-05-01,Sin Categoría
PROD_103,Argentina,2864.69,2023-05-01,Office
,USA,2009.54,2023-05-01,Home
PROD_107,Argentina,4180.84,2023-05-01,Electronics
PROD_102,USA,3734.85,,Sin Categoría
PROD_107,Argentina,1338.11,2023-05-01,Sin Categoría
,Sin Definir,0.0,2023-05-01,Electronics
PROD_100,Argentina,511.15,2023-05-01,Electronics
PROD_105,USA,2458.72,2023-05-01,Sin Categoría
PROD_108,Argentina,471.27,2023-05-01,Sin Categoría
PROD_108,Sin Definir,3834.79,2023-05-01,Electronics
PROD_104,USA,2383.01,2023-05-01,Sin Categoría
PROD_104,USA,1901.26,2023-05-01,Sin Categoría
PROD_103,USA,312.88,2023-05-01,Sin Categoría
PROD_103,USA,0.0,2023-05-01,Electronics
PROD_108,USA,2450.72,2023-05-01,Office
PROD_109,USA,3978.56,2023-05-01,Electronics
PROD_103,USA,4933.16,2023-05-01,Sin Categoría
PROD_108,USA,3847.27,2023-05-01,Electronics
PROD_107,USA,3155.69,2023-05-01,Sin Categoría
PROD_106,USA,4685.77,,Home
PROD_104,USA,4153.87,2023-05-01,Electronics
PROD_107,USA,847.94,2023-05-01,Office
PROD_101,USA,0.0,2023-05-01,Electronics
PROD_105,USA,2138.63,2023-05-01,Home
PROD_104,USA,3166.83,2023-05-01,Electronics
PROD_110,USA,1226.66,2023-05-01,Office
,USA,2159.04,2023-05-01,Electronics
PROD_105,USA,2878.88,2023-05-01,Sin Categoría
PROD_105,Argentina,1724.55,2023-05-01,Electronics
PROD_105,USA,2888.94,2023-05-01,Electronics
PROD_109,USA,4362.63,2023-05-01,Electronics
PROD_106,USA,1199.11,2023-05-01,Electronics
PROD_109,Argentina,2866.11,2023-05-01,Electronics
PROD_102,USA,2615.11,2023-05-01,Sin Categoría
PROD_105,Argentina,4172.74,,Electronics
,USA,2061.67,2023-05-01,Electronics
PROD_108,Argentina,2797.83,2023-05-01,Sin Categoría
PROD_103,Argentina,3291.99,2023-05-01,Electronics
PROD_108,USA,3280.67,2023-05-01,Electronics
PROD_100,USA,4236.29,2023-05-01,Electronics
PROD_105,USA,4399.42,2023-05-01,Sin Categoría
PROD_110,USA,3843.3,2023-05-01,Sin Categoría
PROD_104,Argentina,1019.83,2023-05-01,Home
,USA,2328.41,2023-05-01,Electronics
PROD_107,Argentina,1171.85,,Sin Categoría
PROD_108,Argentina,4832.4,2023-05-01,Sin Categoría
PROD_108,Argentina,4146.42,2023-05-01,Sin Categoría
PROD_104,USA,882.43,2023-05-01,Electronics
PROD_100,USA,3202.58,2023-05-01,Electronics
PROD_104,USA,4964.86,2023-05-01,Sin Categoría
PROD_103,Argentina,2351.72,,Sin Categoría
PROD_107,Argentina,3468.07,2023-05-01,Home
PROD_107,Argentina,337.55,2023-05-01,Office
PROD_105,Argentina,4975.29,2023-05-01,Electronics
PROD_105,USA,586.46,2023-05-01,Electronics
,USA,4539.65,2023-05-01,Electronics
PROD_102,USA,1109.72,2023-05-01,Sin Categoría
PROD_110,Argentina,4164.24,2023-05-01,Electronics
PROD_101,Argentina,1240.64,2023-05-01,Electronics
PROD_104,USA,2852.61,2023-05-01,Electronics
PROD_101,Argentina,801.42,2023-05-01,Office
PROD_110,Argentina,3090.55,2023-05-01,Electronics
PROD_108,USA,651.53,2023-05-01,Electronics
PROD_110,USA,4565.0,2023-05-01,Office
PROD_104,USA,2130.46,2023-05-01,Home
PROD_107,USA,855.89,2023-05-01,Electronics
PROD_106,USA,1337.55,2023-05-01,Electronics
PROD_106,Sin Definir,1768.84,2023-05-01,Sin Categoría
PROD_106,Argentina,2720.39,2023-05-01,Sin Categoría
,USA,892.77,2023-05-01,Electronics
,Argentina,3090.55,2023-05-01,Electronics
PROD_100,Argentina,2490.04,2023-05-01,Electronics
PROD_101,USA,4897.03,2023-05-01,Office
PROD_104,USA,4103.54,2023-05-01,Electronics
PROD_106,USA,1517.93,2023-05-01,Home
PROD_100,USA,1657.12,2023-05-01,Electronics
PROD_110,Argentina,2183.18,2023-05-01,Electronics
PROD_103,Argentina,775.56,2023-05-01,Electronics
PROD_103,USA,2390.16,2023-05-01,Sin Categoría
PROD_101,Argentina,2883.4,2023-05-01,Electronics
PROD_106,Sin Definir,2640.17,2023-05-01,Home
PROD_104,USA,2825.18,2023-05-01,Sin Categoría
PROD_105,USA,4023.4,,Home
,Argentina,4784.45,2023-05-01,Home
PROD_100,USA,2384.16,2023-05-01,Sin Categoría
PROD_110,Argentina,1218.41,2023-05-01,Electronics
PROD_107,Argentina,4391.43,2023-05-01,Sin Categoría
,USA,2095.14,2023-05-01,Electronics
PROD_108,USA,4018.78,2023-05-01,Sin Categoría
PROD_103,USA,4290.76,2023-05-01,Home
PROD_107,USA,4617.87,2023-05-01,Sin Categoría
PROD_100,USA,1389.52,,Office
PROD_100,USA,2960.2,2023-05-01,Sin Categoría
PROD_105,USA,1123.05,2023-05-01,Office
PROD_110,USA,2189.37,2023-05-01,Electronics
,USA,2886.87,,Sin Categoría
PROD_104,Argentina,0.0,2023-05-01,Electronics
PROD_100,USA,2579.98,2023-05-01,Sin Categoría
,Argentina,4454.41,2023-05-01,Sin Categoría
PROD_108,USA,2801.91,2023-05-01,Sin Categoría
,Argentina,3964.62,,Home
PROD_102,USA,0.0,,Electronics
PROD_108,Sin Definir,1710.14,2023-05-01,Home
PROD_103,Argentina,0.0,2023-05-01,Home
PROD_105,Argentina,0.0,2023-05-01,Office
PROD_104,USA,1715.8,2023-05-01,Home
PROD_103,Argentina,3650.05,2023-05-01,Electronics
PROD_100,USA,4289.55,2023-05-01,Office
PROD_105,USA,1136.85,2023-05-01,Sin Categoría
PROD_109,USA,4346.21,,Sin Categoría
PROD_108,USA,3658.99,,Electronics
PROD_106,Argentina,2420.26,2023-05-01,Office
PROD_110,USA,3585.04,2023-05-01,Sin Categoría
PROD_100,Argentina,3267.09,,Office
PROD_109,USA,2459.17,,Sin Categoría
PROD_100,Argentina,136.11,2023-05-01,Sin Categoría
PROD_105,USA,3650.78,,Home
PROD_109,USA,142.51,2023-05-01,Sin Categoría
PROD_100,Argentina,2373.93,2023-05-01,Sin Categoría
,Argentina,3444.88,,Home
PROD_108,USA,2709.82,2023-05-01,Office
PROD_104,USA,2964.25,2023-05-01,Electronics
PROD_101,USA,3690.35,2023-05-01,Office
,USA,2002.55,2023-05-01,Office
PROD_100,USA,601.61,2023-05-01,Home
PROD_107,Argentina,1881.15,,Home
PROD_107,Argentina,1917.87,2023-05-01,Electronics
PROD_107,Argentina,2270.07,2023-05-01,Office
PROD_108,Argentina,0.0,2023-05-01,Home
PROD_107,USA,693.27,,Home
PROD_108,Argentina,3750.68,2023-05-01,Electronics
,USA,3704.39,2023-05-01,Electronics
PROD_103,USA,1423.63,2023-05-01,Electronics
PROD_103,USA,523.84,2023-05-01,Home
PROD_101,USA,1427.43,2023-05-01,Home
PROD_105,Argentina,3693.59,2023-05-01,Electronics
PROD_105,USA,2360.33,2023-05-01,Home
PROD_109,Argentina,1033.16,2023-05-01,Electronics
PROD_107,USA,3705.41,2023-05-01,Electronics
PROD_105,Argentina,2563.24,2023-05-01,Electronics
PROD_107,Sin Definir,4731.19,2023-05-01,Electronics
PROD_110,Sin Definir,4273.64,2023-05-01,Office
,Argentina,0.0,2023-05-01,Office
PROD_104,USA,1235.08,2023-05-01,Office
PROD_103,Argentina,3499.16,2023-05-01,Electronics
PROD_103,USA,211.98,2023-05-01,Electronics
PROD_104,USA,1057.38,,Home
,Argentina,1644.49,2023-05-01,Office
PROD_107,USA,3558.53,2023-05-01,Electronics
,USA,785.1,2023-05-01,Sin Categoría
PROD_106,USA,4538.36,2023-05-01,Home
PROD_109,Argentina,610.25,2023-05-01,Home
,USA,1217.2,2023-05-01,Sin Categoría
,Argentina,0.0,2023-05-01,Electronics
PROD_103,Sin Definir,0.0,2023-05-01,Sin Categoría
,USA,153.62,2023-05-01,Electronics
PROD_105,Argentina,4238.14,,Electronics
PROD_110,Argentina,4578.73,2023-05-01,Sin Categoría
PROD_104,USA,3379.12,2023-05-01,Electronics
PROD_108,USA,4186.93,2023-05-01,Electronics
PROD_107,USA,1156.44,2023-05-01,Home
PROD_109,Argentina,557.56,2023-05-01,Home
PROD_100,Argentina,4935.86,2023-05-01,Office
PROD_102,Argentina,2965.46,2023-05-01,Sin Categoría
PROD_110,USA,1012.17,2023-05-01,Electronics
PROD_101,Argentina,3467.72,2023-05-01,Home
PROD_100,Argentina,668.99,2023-05-01,Electronics
PROD_106,USA,2338.06,2023-05-01,Home
PROD_100,Sin Definir,4559.66,2023-05-01,Sin Categoría
PROD_107,Argentina,4337.77,2023-05-01,Sin Categoría
PROD_102,USA,3111.47,2023-05-01,Electronics
,Argentina,1776.42,2023-05-01,Office
PROD_104,USA,2297.4,2023-05-01,Office
PROD_109,USA,4452.48,2023-05-01,Electronics
PROD_101,Argentina,1760.35,2023-05-01,Sin Categoría
PROD_109,Argentina,4412.06,2023-05-01,Electronics
PROD_101,Argentina,1437.3,2023-05-01,Sin Categoría
PROD_101,USA,3840.61,2023-05-01,Electronics
PROD_108,Sin Definir,3596.57,2023-05-01,Sin Categoría
,Argentina,1775.46,2023-05-01,Home
PROD_109,Argentina,978.71,2023-05-01,Electronics
PROD_108,USA,2167.38,2023-05-01,Electronics
PROD_103,Argentina,2886.11,2023-05-01,Sin Categoría
PROD_104,USA,3302.02,2023-05-01,Electronics
PROD_106,USA,1789.23,2023-05-01,Home
PROD_105,Argentina,1573.16,2023-05-01,Electronics
PROD_105,USA,4612.79,2023-05-01,Sin Categoría
,Argentina,2198.63,2023-05-01,Home
PROD_107,Argentina,4119.75,2023-05-01,Sin Categoría
PROD_108,Argentina,4210.1,2023-05-01,Sin Categoría
PROD_108,Argentina,4924.19,2023-05-01,Electronics
PROD_100,Argentina,4972.7,2023-05-01,Office
PROD_104,USA,800.52,2023-05-01,Sin Categoría
PROD_110,Argentina,4865.24,2023-05-01,Sin Categoría
PROD_108,Argentina,4308.74,2023-05-01,Electronics
,Sin Definir,2119.69,2023-05-01,Electronics
PROD_107,Argentina,4742.19,2023-05-01,Home
PROD_107,Argentina,1162.94,2023-05-01,Sin Categoría
PROD_102,Argentina,1842.67,2023-05-01,Sin Categoría
,Argentina,3054.77,2023-05-01,Electronics
PROD_107,USA,4304.04,2023-05-01,Electronics
PROD_109,USA,4660.4,,Electronics
PROD_104,USA,3371.8,2023-05-01,Electronics
PROD_105,Argentina,3648.69,2023-05-01,Sin Categoría
PROD_106,Argentina,2797.97,2023-05-01,Sin Categoría
PROD_107,Sin Definir,1825.88,2023-05-01,Sin Categoría
PROD_107,USA,2819.12,2023-05-01,Electronics
PROD_105,Argentina,2811.28,2023-05-01,Electronics
PROD_103,Argentina,2519.21,2023-05-01,Sin Categoría
PROD_102,USA,3336.75,,Sin Categoría
PROD_103,USA,2096.36,2023-05-01,Sin Categoría
PROD_106,Argentina,2248.89,2023-05-01,Electronics
PROD_104,USA,4530.79,2023-05-01,Electronics
PROD_101,USA,1926.68,2023-05-01,Sin Categoría
PROD_104,Sin Definir,4689.27,2023-05-01,Sin Categoría
PROD_107,Argentina,3158.82,2023-05-01,Sin Categoría
PROD_106,Sin Definir,3061.01,2023-05-01,Office
PROD_102,USA,274.51,2023-05-01,Home
PROD_103,Argentina,4809.78,2023-05-01,Home
PROD_107,USA,2838.62,2023-05-01,Electronics
PROD_108,Sin Definir,2688.69,,Electronics
,USA,0.0,2023-05-01,Home
PROD_100,Argentina,0.0,2023-05-01,Sin Categoría
PROD_100,USA,1782.13,2023-05-01,Electronics
PROD_100,USA,4929.84,2023-05-01,Sin Categoría
PROD_104,USA,4210.09,2023-05-01,Electronics
PROD_110,Sin Definir,439.18,2023-05-01,Sin Categoría
PROD_103,USA,2764.75,2023-05-01,Office
PROD_105,USA,324.13,2023-05-01,Home
,Argentina,4587.01,2023-05-01,Electronics
PROD_100,USA,3181.45,2023-05-01,Office
PROD_106,USA,3306.78,2023-05-01,Electronics
PROD_100,Sin Definir,2060.93,2023-05-01,Office
PROD_109,Argentina,1762.44,2023-05-01,Sin Categoría
PROD_107,USA,3305.8,2023-05-01,Sin Categoría
PROD_100,USA,3503.65,2023-05-01,Electronics
PROD_101,USA,3183.49,2023-05-01,Electronics
PROD_110,Argentina,3708.4,2023-05-01,Office
,USA,2496.26,2023-05-01,Electronics
PROD_106,USA,2438.06,,Sin Categoría
PROD_102,Argentina,4384.98,2023-05-01,Office
PROD_103,USA,4786.14,,Sin Categoría
PROD_108,USA,4568.22,2023-05-01,Sin Categoría
PROD_110,Argentina,2386.89,,Electronics
PROD_105,USA,473.72,2023-05-01,Sin Categoría
PROD_100,USA,0.0,2023-05-01,Home
PROD_102,Argentina,4533.51,2023-05-01,Sin Categoría
PROD_105,Argentina,1361.14,2023-05-01,Electronics
PROD_110,Argentina,435.89,2023-05-01,Home
,Argentina,918.61,2023-05-01,Sin Categoría
PROD_106,USA,455.2,2023-05-01,Electronics
